# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 5K of event 'cycles:P'
# Event count (approx.): 17129595225
#
# Overhead  Command       Shared Object     Symbol                                                                                                                          IPC   [IPC Coverage]
# ........  ............  ................  ..............................................................................................................................  ....................
#
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85342072                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85ef1e91                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85f2c8c6                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85124d1e                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85088684                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85ef1da9                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff86220551                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0f92413                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8603d5e1                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8519f31d                                                                                                          -      -            
     0.00%  frankenredis  frankenredis      [.] mi_bin                                                                                                                      -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff855008b9                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86044d65                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8602609e                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85eef8dd                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84f23441                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8515a788                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86039f96                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8519f3fe                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850791da                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86023596                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8604caf9                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8502191e                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8506c7ae                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86036ac7                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0f925c1                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8602cb8b                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85124af8                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff853ee976                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff853ee945                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd7182                                                                                                          -      -            
     0.00%  fr-writer-1   frankenredis      [.] mi_bin                                                                                                                      -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85d07438                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8603eb05                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc08551b8                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850c03b3                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86054885                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85073036                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84f88cf0                                                                                                          -      -            
     0.00%  frankenredis  frankenredis      [.] <fr_runtime::Runtime>::record_client_session                                                                                -      -            
     0.00%  frankenredis  frankenredis      [.] <fr_runtime::Runtime>::execute_plain_set_borrowed                                                                           -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85f2ef3f                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86054880                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8603c93c                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8507e3fc                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85076675                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8604c859                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff857121dc                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85f2b96a                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85072425                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8544e975                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc0feb0b0                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85086b31                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86036c82                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd6cc8                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0fee6e5                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc08551a9                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85efde66                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84f8c9d1                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8513cf7f                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850815bd                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85f2a4e0                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85078c60                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84f2e5b1                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850a6d75                                                                                                          -      -            
     0.00%  frankenredis  frankenredis      [.] frankenredis::record_deferred_buffered_token                                                                                -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85eef13c                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85087e79                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8623a3c7                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85f004d2                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86220511                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd6c36                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84f32f8e                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850bc6bc                                                                                                          -      -            
     0.00%  frankenredis  frankenredis      [.] <fr_runtime::Runtime>::replica_sync_target                                                                                  -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8548f9c3                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd7568                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86020448                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc0ffd0e4                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850790f5                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85f0cbb6                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8508752a                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8622898e                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85342161                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85104b43                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd718b                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8604ce19                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8546fc2b                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85104b34                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850895f8                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8508854d                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff851a2b09                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85eefcd6                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85f0cbb9                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8622f151                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff854582f7                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850680e6                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850888ab                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8508ac8f                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8507db7c                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850aac7f                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85456d80                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8622f227                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85088066                                                                                                          -      -            
     0.00%  fr-writer-1   frankenredis      [.] mi_arenas_page_alloc_fresh                                                                                                  -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8515a783                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85138d7f                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84c0188e                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850c9f05                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84c0188e                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8621c6a9                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8621c6a9                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84c0188e                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8530d2c3                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8530d2bc                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86227da3                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8530d2bc                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8530d2bc                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84c01884                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8530d2c3                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8530d2c3                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84c01884                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff862251d0                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84c0181e                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84f8cac2                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8507e4cb                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8513aee6                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84c01248                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff857bfc46                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85717a6f                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8507dede                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8519f45f                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8530d2cc                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff854a6595                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff851a2241                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85456a16                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8507e716                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8507e70e                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85326407                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8621f933                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff854a664e                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84fdedcb                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850a719f                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff853ec7db                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8506ca42                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84f23404                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff857bfc49                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84c01884                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85326515                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8621f930                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff854fe5c9                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84c01830                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84f2485a                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85162646                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff851a2229                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85eff15a                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff854fe523                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8506d6df                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8519f731                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff854fe395                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850874c6                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85456a16                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8620a0c7                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851a2b4d                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85456a4d                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff86232e75                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86220691                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851a2235                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85139e60                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84fdedcb                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85326435                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84f23351                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86023647                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8516263f                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8519f2c0                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85124138                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85456a16                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8515cff5                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85160588                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8623a4f0                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff853263fe                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8519f48a                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff850a71b3                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85068090                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85456e2d                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8519f782                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86227401                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8515c8e3                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8531466c                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff852fe624                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff86228929                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851240d7                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff86232e76                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85139979                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85300fdb                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85314676                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84c00f3b                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8506d54c                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85300d96                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86227601                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff86224b7e                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84c0185b                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85326526                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86227da0                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8622f445                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff857bfc45                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85326526                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff86209625                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85300b80                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8620d9f9                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84c0161d                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8506d5a8                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8583cacc                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff852fe677                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8622f445                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff852fe61f                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86227da3                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86224b76                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86228708                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8530d2cc                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86228ff0                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff862249a5                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850c2910                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85300b80                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86224ba3                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85300b69                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8530d2cc                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85300b80                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8530d2db                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85300b66                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850c2910                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85300b66                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85300b65                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8530d2db                                                                                                          -      -            
